"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","property_name","property_type","estimated_value","recovered_status","description"
"49093000000170309","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157532","Motorcycle","Vehicle","25633.19","false","Architecto quaerat atque autem ex architecto temporibus ratione molestiae nulla dicta asperiores."
"49093000000170310","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157532","Car","Electronics","49251.71","false","Expedita maiores rerum illum magni ipsam et ad quod sit voluptatem cumque."
"49093000000170311","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157533","Car","Household Item","306896.7","false","Provident dignissimos tempora atque quas dolore quo nobis voluptatem adipisci delectus quisquam quaerat."
"49093000000170312","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157533","Car","Vehicle","250271.16","false","Quaerat tempore laboriosam laboriosam quasi esse."
"49093000000170313","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157533","Motorcycle","Cash","423975.54","true","Quaerat blanditiis debitis laborum exercitationem voluptate alias laboriosam labore quis."
"49093000000170314","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157534","Car","Jewellery","293855.28","false","Impedit dignissimos repudiandae tempora accusamus nisi veniam maxime debitis."
"49093000000170315","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157535","Laptop","Documents","452883.89","false","Ducimus commodi distinctio a iusto consectetur dolore voluptate facere modi."
"49093000000170316","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157536","Mobile Phone","Jewellery","309870.89","true","Quis velit deserunt deserunt laborum voluptas."
"49093000000170317","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157536","Jewellery","Vehicle","391470.41","true","Consequuntur quibusdam doloremque sit dolorem consequuntur repellat voluptate."
"49093000000170318","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157536","Cash","Documents","322867.25","false","Possimus veniam labore animi unde sequi molestiae magnam nobis tenetur."
"49093000000170319","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157537","Jewellery","Documents","377541.23","true","Libero in totam vel quidem omnis ipsum nam quaerat nulla quasi tempore."
"49093000000170320","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157537","Car","Cash","235068.13","false","Culpa debitis quae iusto minima error quibusdam."
"49093000000170321","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157538","Watch","Vehicle","212522.77","true","Fuga ipsam ullam doloremque autem corrupti soluta nam dicta expedita temporibus facilis."
"49093000000170322","49093000000013007","2026-06-28 13:51:29:331","2026-06-28 13:51:29:331","49093000000157538","Mobile Phone","Household Item","37331.57","true","Illo exercitationem nobis cupiditate commodi accusamus nulla iusto veritatis minima vitae."
"49093000000170323","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157538","Gold Chain","Documents","297771.7","false","Minima sed consectetur consectetur nihil officiis dolores minima numquam recusandae culpa."
"49093000000170324","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157539","Mobile Phone","Jewellery","380205.83","false","Laboriosam corporis nostrum mollitia beatae excepturi necessitatibus explicabo."
"49093000000170325","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157539","Gold Chain","Documents","209211.2","false","Dicta temporibus maxime accusamus deserunt a voluptatibus sapiente assumenda voluptatum."
"49093000000170326","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157540","Watch","Documents","219693.81","false","Similique dolor molestias magni tempora laudantium sunt voluptatum impedit est fugit minima velit."
"49093000000170327","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157541","Car","Household Item","129004.14","false","Temporibus reiciendis veritatis id magni harum sequi."
"49093000000170328","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157541","Documents","Household Item","186491.59","false","Praesentium voluptas autem saepe sunt culpa porro cumque minima inventore fugit placeat."
"49093000000170329","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157542","Television","Household Item","7457.02","false","Dicta inventore commodi reprehenderit quod in assumenda."
"49093000000170330","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157543","Mobile Phone","Cash","333567.61","false","Maxime fugiat dicta a expedita esse molestias."
"49093000000170331","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157543","Watch","Electronics","171356.71","true","Dolores dicta aut quis nam optio asperiores porro quas sapiente veniam cupiditate aspernatur."
"49093000000170332","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157543","Jewellery","Household Item","167218.07","false","Consectetur suscipit nihil velit excepturi distinctio ipsa voluptatibus."
"49093000000170333","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157545","Gold Chain","Documents","211554.64","true","Harum modi non illo facere provident deleniti similique."
"49093000000170334","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157546","Jewellery","Documents","380167.72","false","Minus iste similique omnis nihil maxime."
"49093000000170335","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157547","Watch","Jewellery","483465.95","false","Optio neque recusandae eum nam illo deserunt."
"49093000000170336","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157547","Mobile Phone","Electronics","393898.75","false","Minima iste architecto eaque ipsa illum sunt maxime deserunt excepturi."
"49093000000170337","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157547","Cash","Household Item","40980.89","true","Vel aliquid architecto minima minima adipisci nisi cum."
"49093000000170338","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157548","Jewellery","Electronics","449849.07","true","Similique labore voluptate autem minus voluptate similique vero eveniet nemo."
"49093000000170339","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157548","Mobile Phone","Vehicle","467745.8","true","Autem dicta ullam animi aperiam perspiciatis unde nam saepe autem recusandae laboriosam."
"49093000000170340","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157549","Jewellery","Household Item","105734.62","false","Consectetur quibusdam facere aspernatur quia aliquid magni quisquam excepturi qui officia."
"49093000000170341","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157552","Gold Chain","Vehicle","19506.54","false","Natus natus minus voluptatum voluptas amet atque soluta harum perspiciatis."
"49093000000170342","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157554","Watch","Electronics","220226.32","true","Debitis dignissimos ullam ipsa modi error unde sint porro rem provident necessitatibus dolore."
"49093000000170343","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157554","Cash","Jewellery","129017.69","false","Repellat architecto consectetur impedit ad ad amet dolorum suscipit occaecati aperiam ducimus."
"49093000000170344","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157554","Jewellery","Jewellery","459127.8","true","Rem perspiciatis iure consequuntur est officiis rem consequatur."
"49093000000170345","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157555","Watch","Cash","40540.71","false","Debitis pariatur praesentium doloremque laboriosam nulla quos quam esse nesciunt nihil expedita."
"49093000000170346","49093000000013007","2026-06-28 13:51:29:332","2026-06-28 13:51:29:332","49093000000157555","Gold Chain","Household Item","52365.8","true","Quisquam vero optio dolorem ab non recusandae omnis sequi ut."
"49093000000170347","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157557","Laptop","Vehicle","479735.35","false","Eum laborum quis inventore necessitatibus blanditiis."
"49093000000170348","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157558","Television","Electronics","43234.15","true","Porro sint eaque nam reprehenderit iste soluta aut ducimus nulla velit id vel."
"49093000000170349","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157558","Car","Documents","94738.6","true","In eos ullam hic sit occaecati atque culpa."
"49093000000170350","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157558","Gold Chain","Vehicle","150538.24","true","Harum dolorem libero mollitia nobis id delectus ducimus accusantium non cupiditate veritatis laudantium."
"49093000000170351","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157559","Documents","Cash","453979.24","true","Fuga autem eos facilis aspernatur aspernatur modi."
"49093000000170352","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157559","Cash","Cash","179569.09","false","Voluptate distinctio mollitia ipsum ut ducimus alias quisquam accusantium."
"49093000000170353","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157559","Mobile Phone","Documents","233809.68","false","Aliquid beatae deleniti adipisci officia quam placeat sint."
"49093000000170354","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157560","Documents","Vehicle","4458.83","true","Placeat veniam atque illum possimus ducimus beatae aliquam tenetur."
"49093000000170355","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157560","Mobile Phone","Cash","260738.25","false","Fuga magnam distinctio cumque molestias consequatur magnam dolorum quam maxime totam."
"49093000000170356","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157560","Jewellery","Jewellery","495120.77","true","Ad ipsam modi quam corporis hic quibusdam consequatur ullam aperiam optio error."
"49093000000170357","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157561","Car","Vehicle","138895.1","true","Quibusdam temporibus facilis accusamus ullam earum minima veritatis quia inventore."
"49093000000170358","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157561","Jewellery","Electronics","55936.06","false","Sunt quasi nam esse minus sed consequatur assumenda sapiente natus suscipit doloremque natus."
"49093000000170359","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157565","Watch","Vehicle","276056.06","true","Unde officiis hic est perferendis vitae placeat sequi dolores voluptas beatae tenetur porro."
"49093000000170360","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157566","Laptop","Vehicle","182070.88","false","Provident occaecati ea dolorem cupiditate qui eius nam soluta."
"49093000000170361","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157566","Car","Household Item","76208.77","false","Fugiat distinctio dolores ut nam laboriosam eos."
"49093000000170362","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157566","Gold Chain","Household Item","254932.04","false","Incidunt quae aliquam non delectus maxime."
"49093000000170363","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157567","Watch","Household Item","27372.21","false","Consectetur eum expedita dolore eius nam tenetur asperiores totam."
"49093000000170364","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157567","Gold Chain","Electronics","259048.68","true","Voluptatem amet nulla tenetur vero porro nisi explicabo omnis voluptate mollitia velit autem."
"49093000000170365","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157567","Jewellery","Jewellery","98332.43","false","Quis hic provident odit soluta corporis adipisci commodi."
"49093000000170366","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157569","Motorcycle","Household Item","312860.5","false","Enim optio aperiam eos laboriosam suscipit dolores et ratione omnis quis."
"49093000000170367","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157569","Gold Chain","Documents","362613.04","true","Veniam sapiente id deserunt nam corporis ex veniam cum quia magni amet."
"49093000000170368","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157570","Motorcycle","Cash","342533.44","false","Commodi nisi voluptates nihil necessitatibus omnis et unde amet ab distinctio hic voluptas."
"49093000000170369","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157570","Cash","Documents","155763.63","false","Commodi fugit soluta iusto consectetur ipsum unde in ipsam officiis at."
"49093000000170370","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157572","Gold Chain","Vehicle","127347.77","false","Tenetur nihil consectetur error quod molestias deleniti."
"49093000000170371","49093000000013007","2026-06-28 13:51:29:333","2026-06-28 13:51:29:333","49093000000157572","Jewellery","Jewellery","142626.42","false","Mollitia distinctio ducimus maxime delectus magnam cupiditate voluptatum vel recusandae necessitatibus ullam esse."
"49093000000170372","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157572","Documents","Jewellery","206585.3","false","Porro enim praesentium velit dolorum nam itaque minus."
"49093000000170373","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157573","Cash","Household Item","408680.96","true","Atque labore illum placeat quaerat fuga praesentium minus provident esse ab modi eveniet."
"49093000000170374","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157573","Jewellery","Jewellery","460099.96","true","Hic dolore omnis quidem impedit harum quis ex dicta ut officia."
"49093000000170375","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157573","Laptop","Household Item","356916.61","true","Possimus laborum eaque amet magnam dignissimos itaque nostrum quas eum doloremque."
"49093000000170376","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157574","Television","Cash","428122.03","false","Numquam laboriosam est similique velit occaecati dignissimos eaque dolorum animi culpa cum."
"49093000000170377","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157574","Laptop","Vehicle","2385.97","false","Dicta magni cumque laudantium dolorum pariatur neque ratione iure natus vel nostrum ex."
"49093000000170378","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157574","Gold Chain","Jewellery","422854.42","true","Earum qui eius rem corrupti deserunt consectetur eveniet rem id dolore odit quos."
"49093000000170379","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157575","Documents","Cash","433573.7","false","Quibusdam minus architecto libero libero voluptate deserunt."
"49093000000170380","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157575","Television","Cash","46137.44","false","Quidem laborum accusamus pariatur dicta reiciendis nam ullam dignissimos quaerat."
"49093000000170381","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157576","Mobile Phone","Electronics","368719.57","true","Omnis architecto deleniti pariatur ad placeat sequi accusamus."
"49093000000170382","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157576","Jewellery","Electronics","53042.09","true","Maxime adipisci placeat illum tempora impedit perspiciatis fugiat officia cumque accusamus similique dolor."
"49093000000170383","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157577","Jewellery","Jewellery","65379.23","true","Omnis quisquam nisi nostrum minima quos iste nostrum in iusto inventore ab quaerat."
"49093000000170384","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157577","Documents","Vehicle","334503.81","false","Iure earum quos ea illo neque eius assumenda laboriosam fugiat modi."
"49093000000170385","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157579","Motorcycle","Household Item","111085.2","true","Laboriosam placeat velit magnam natus dicta voluptates ducimus tenetur similique molestiae enim placeat."
"49093000000170386","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157580","Laptop","Household Item","16140.28","false","Officia amet iure quod cum eveniet at unde facilis cupiditate."
"49093000000170387","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157580","Watch","Jewellery","116601.04","true","Quos impedit accusantium eligendi incidunt reiciendis iure porro dolor."
"49093000000170388","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157582","Television","Electronics","482311.71","false","Tempora est repudiandae repellat doloribus officiis id."
"49093000000170389","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157582","Watch","Jewellery","423918.65","false","Quasi facere quis dolorem fugiat dolores quos deleniti."
"49093000000170390","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157582","Car","Jewellery","383892.0","false","Ullam esse exercitationem ea distinctio nobis labore saepe atque."
"49093000000170391","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157583","Cash","Household Item","385229.17","true","Explicabo distinctio ipsam quibusdam eaque aperiam nam inventore eveniet illo rem culpa."
"49093000000170392","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157584","Watch","Household Item","103748.52","false","Quo minima error dolorem in ullam odio autem doloribus veritatis quasi dolore fugiat."
"49093000000170393","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157584","Car","Cash","277527.33","true","Totam natus id explicabo soluta recusandae iusto fugiat iusto."
"49093000000170394","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157584","Motorcycle","Vehicle","156621.42","false","Itaque molestias quo unde id ea exercitationem."
"49093000000170395","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157586","Gold Chain","Electronics","430341.45","false","Voluptate labore ex hic accusamus deserunt."
"49093000000170396","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157586","Motorcycle","Vehicle","478521.78","false","Aspernatur eos nihil repellendus expedita hic ad."
"49093000000170397","49093000000013007","2026-06-28 13:51:29:334","2026-06-28 13:51:29:334","49093000000157586","Watch","Documents","34298.25","false","Laborum minima unde error officia laboriosam laborum quas iusto quam sunt repellat."
"49093000000170400","49093000000013007","2026-06-28 13:51:29:590","2026-06-28 13:51:29:590","49093000000157587","Motorcycle","Electronics","45368.04","false","Expedita adipisci beatae totam iusto esse dolorem recusandae reprehenderit sapiente."
"49093000000170401","49093000000013007","2026-06-28 13:51:29:590","2026-06-28 13:51:29:590","49093000000157587","Jewellery","Jewellery","32705.35","true","Aliquid nam consectetur nihil quae soluta atque labore accusantium nam deserunt vero."
"49093000000170402","49093000000013007","2026-06-28 13:51:29:590","2026-06-28 13:51:29:590","49093000000157589","Watch","Jewellery","157113.46","false","Tempore libero eius hic eum suscipit."
"49093000000170403","49093000000013007","2026-06-28 13:51:29:590","2026-06-28 13:51:29:590","49093000000157589","Jewellery","Household Item","157839.74","true","Impedit facilis quas enim tempora quia eius."
"49093000000170404","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157590","Documents","Documents","477557.36","false","Eveniet illum dolores maiores consequuntur placeat dolorem nobis."
"49093000000170405","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157590","Car","Jewellery","362093.46","false","Incidunt temporibus repellendus incidunt molestias ipsum velit veritatis alias explicabo reprehenderit minima consequuntur."
"49093000000170406","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157590","Motorcycle","Cash","212969.77","true","Voluptates facilis dicta labore dolor iste."
"49093000000170407","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157591","Television","Documents","217377.11","true","Ea laboriosam architecto quos sed maxime quidem eveniet deleniti aspernatur exercitationem."
"49093000000170408","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157591","Cash","Vehicle","491578.37","true","Natus odio enim eveniet amet doloribus in quo id ipsa."
"49093000000170409","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157591","Watch","Cash","84591.45","true","Animi asperiores exercitationem repellat sequi nemo in tempora eveniet amet sunt eveniet."
"49093000000170410","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157592","Gold Chain","Household Item","9754.54","true","Possimus quaerat quam nobis labore asperiores maiores reprehenderit."
"49093000000170411","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157593","Mobile Phone","Electronics","418245.44","true","Et eaque exercitationem accusamus magni commodi voluptatibus accusantium accusamus consequatur."
"49093000000170412","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157593","Cash","Electronics","49881.65","true","Consectetur tenetur ea possimus itaque qui error distinctio repellat."
"49093000000170413","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157593","Gold Chain","Household Item","97362.35","false","Similique magnam doloremque dignissimos repudiandae fugiat quidem est a accusantium."
"49093000000170414","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157594","Gold Chain","Documents","299875.05","true","Reiciendis labore porro ullam numquam velit rem nobis officiis minus officiis."
"49093000000170415","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157594","Mobile Phone","Household Item","204924.94","true","Ex occaecati pariatur atque voluptates autem ullam quo minima porro."
"49093000000170416","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157595","Watch","Electronics","357839.89","true","Reprehenderit qui excepturi enim reprehenderit expedita veniam earum commodi."
"49093000000170417","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157595","Documents","Electronics","314340.45","true","Sint rerum voluptatum cum fugiat sed dolorum amet esse eum ea dolorem."
"49093000000170418","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157597","Mobile Phone","Cash","90891.31","false","Explicabo quia expedita tempora dolore nisi quod fugiat reprehenderit ut perferendis impedit explicabo."
"49093000000170419","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157597","Jewellery","Electronics","37077.94","true","Deleniti perferendis amet magni dolorem animi dolores magnam cum similique architecto."
"49093000000170420","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157597","Television","Jewellery","1975.21","false","Eius doloribus neque mollitia totam repellat."
"49093000000170421","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157598","Television","Jewellery","31992.56","false","Dicta accusamus hic rem ducimus ipsa dolorem nihil exercitationem blanditiis."
"49093000000170422","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157598","Watch","Cash","165230.05","false","Dolorum harum dolore beatae incidunt voluptate ipsum tenetur culpa facere odio."
"49093000000170423","49093000000013007","2026-06-28 13:51:29:591","2026-06-28 13:51:29:591","49093000000157600","Jewellery","Vehicle","264087.9","false","Error molestias repellat amet consequatur aut possimus ducimus ex suscipit autem similique velit."
"49093000000170424","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157600","Laptop","Household Item","230209.58","true","Non culpa reprehenderit dolorem eligendi a doloribus officia quis cumque debitis quaerat."
"49093000000170425","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157600","Laptop","Cash","352404.13","true","Pariatur quaerat esse corporis aut aspernatur voluptatem deleniti architecto."
"49093000000170426","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157602","Gold Chain","Jewellery","435309.59","false","Deserunt facere laborum ea sunt repellat dolore libero quidem animi praesentium."
"49093000000170427","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157602","Television","Cash","404460.48","true","Odit optio unde harum voluptas iusto quod ullam repellat distinctio fugit."
"49093000000170428","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157603","Documents","Documents","428308.84","false","Tenetur dolor culpa qui officiis recusandae temporibus quis ex voluptatem."
"49093000000170429","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157603","Documents","Electronics","1020.45","false","Rem harum illum architecto iure placeat nisi blanditiis iusto eos maxime dolor."
"49093000000170430","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157603","Laptop","Documents","494231.59","false","Adipisci et reprehenderit commodi iusto iste corporis recusandae neque."
"49093000000170431","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157604","Motorcycle","Vehicle","125455.2","false","Consectetur asperiores consequuntur molestiae cupiditate dicta."
"49093000000170432","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157604","Laptop","Electronics","304747.34","false","Quod aut repellat unde porro itaque soluta vero deleniti odio."
"49093000000170433","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157605","Motorcycle","Jewellery","443094.18","true","Libero cupiditate autem eos quod praesentium eius minima quibusdam dolore fuga minima ullam."
"49093000000170434","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157605","Laptop","Jewellery","177423.31","false","Voluptatum quisquam dignissimos totam earum impedit iste atque nam."
"49093000000170435","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157605","Documents","Cash","28963.2","true","Delectus incidunt quisquam id aut quaerat autem tempore."
"49093000000170436","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157607","Mobile Phone","Household Item","376908.88","true","Rerum voluptatibus aspernatur expedita rerum rerum optio nesciunt aliquam."
"49093000000170437","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157608","Television","Household Item","204535.97","false","A fugiat ipsam vero asperiores expedita nam impedit sunt enim quod numquam."
"49093000000170438","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157609","Documents","Documents","492705.24","false","Enim reiciendis odio odio provident odit debitis aperiam at in excepturi."
"49093000000170439","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157610","Car","Vehicle","28661.34","true","Voluptatibus quae quos error est itaque sit."
"49093000000170440","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157612","Laptop","Vehicle","437778.39","true","Rem debitis in dolorum quaerat temporibus exercitationem et enim."
"49093000000170441","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157612","Car","Documents","25409.03","true","Esse distinctio fugiat magni rerum temporibus illo vel numquam sed a quae id."
"49093000000170442","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157612","Mobile Phone","Vehicle","104348.48","false","Exercitationem facere culpa odio excepturi blanditiis aut natus quod iste nobis."
"49093000000170443","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157613","Cash","Jewellery","43290.22","false","Repellat fuga ut saepe quisquam optio culpa id perspiciatis."
"49093000000170444","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157613","Car","Jewellery","125733.89","false","Commodi saepe facere placeat iure qui ea quia odit dolore nisi exercitationem quam."
"49093000000170445","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157614","Documents","Documents","455528.74","true","Exercitationem eum deleniti laboriosam soluta culpa."
"49093000000170446","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157615","Laptop","Household Item","414511.44","false","Qui labore voluptatem possimus veniam molestiae molestiae consequatur necessitatibus."
