"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","evidence_type_rowid","evidence_name","description","file_url","collected_by_rowid","collection_datetime","chain_of_custody","forensic_status"
"49093000000166693","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157622","49093000000164379","Crime Scene Photograph","Dicta quis doloribus nihil odio alias.","https://crimesight.ai/evidence/568379","49093000000157213","2024-06-28 05:49:37","Stored in Evidence Room","Completed"
"49093000000166694","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157622","49093000000164372","DNA Sample","Tenetur est unde necessitatibus ratione vel nesciunt non iusto beatae cupiditate.","https://crimesight.ai/evidence/937739","49093000000157144","2024-12-14 18:28:52","Transferred to FSL","Not Matched"
"49093000000166695","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157623","49093000000164378","Laptop","Nemo in voluptatum sed praesentium autem aperiam deserunt impedit culpa nam.","https://crimesight.ai/evidence/400153","49093000000157101","2025-01-20 22:58:42","Transferred to FSL","Pending"
"49093000000166696","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157623","49093000000164377","Knife","Officia error officiis laboriosam excepturi beatae soluta.","https://crimesight.ai/evidence/634488","49093000000157046","2025-09-12 17:27:01","Transferred to FSL","Completed"
"49093000000166697","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157624","49093000000164374","Fingerprint Sample","Magni accusamus libero incidunt nihil ipsam maxime.","https://crimesight.ai/evidence/852752","49093000000157035","2025-06-09 23:21:53","Presented in Court","Pending"
"49093000000166698","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157624","49093000000164380","Vehicle","Recusandae unde voluptates alias ad ex illum sequi fugiat.","https://crimesight.ai/evidence/525750","49093000000157109","2024-12-07 10:24:30","Stored in Evidence Room","Completed"
"49093000000166699","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157624","49093000000164375","Mobile Phone","Laudantium similique autem iste rerum nostrum iste.","https://crimesight.ai/evidence/274229","49093000000157057","2025-11-29 20:17:23","Stored in Evidence Room","Completed"
"49093000000166700","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157624","49093000000164373","Fingerprint Sample","Vero excepturi iure nostrum deserunt optio nisi amet laudantium nobis aliquam eaque hic.","https://crimesight.ai/evidence/664769","49093000000157080","2026-02-21 12:19:46","Presented in Court","Matched"
"49093000000166701","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157625","49093000000164375","Mobile Phone","Sit ipsam ducimus possimus corrupti magnam fugit cupiditate qui.","https://crimesight.ai/evidence/910980","49093000000157120","2026-03-02 03:17:02","Stored in Evidence Room","Not Matched"
"49093000000166702","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157626","49093000000164380","Laptop","Placeat adipisci fuga doloremque architecto tempora soluta velit quidem amet eius laboriosam.","https://crimesight.ai/evidence/126472","49093000000157059","2024-10-31 18:43:10","Presented in Court","Under Examination"
"49093000000166703","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157626","49093000000164377","Vehicle","Nostrum tenetur libero voluptas mollitia consequatur ex porro.","https://crimesight.ai/evidence/890853","49093000000157147","2025-12-11 08:03:51","Transferred to FSL","Pending"
"49093000000166704","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157626","49093000000164374","Laptop","Hic perspiciatis voluptatibus earum quam voluptates ratione voluptates perspiciatis.","https://crimesight.ai/evidence/166794","49093000000157097","2025-05-18 17:43:44","Transferred to FSL","Pending"
"49093000000166705","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157627","49093000000164374","Mobile Phone","Animi reprehenderit inventore nisi dicta debitis dicta animi rem.","https://crimesight.ai/evidence/428626","49093000000157132","2025-11-08 20:38:48","Stored in Evidence Room","Matched"
"49093000000166706","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157627","49093000000164375","Blood Sample","Eligendi modi eum nam ea nulla iure a excepturi ullam.","https://crimesight.ai/evidence/441956","49093000000157175","2025-12-10 10:49:22","Transferred to FSL","Completed"
"49093000000166707","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157627","49093000000164377","DNA Sample","Ratione saepe ipsam at reprehenderit porro.","https://crimesight.ai/evidence/923983","49093000000157088","2025-08-02 07:48:37","Stored in Evidence Room","Pending"
"49093000000166708","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157627","49093000000164379","Crime Scene Photograph","Tempore quo ad doloribus laboriosam repudiandae autem aperiam cum.","https://crimesight.ai/evidence/429579","49093000000157125","2026-03-02 00:10:17","Collected","Under Examination"
"49093000000166709","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157628","49093000000164376","Knife","Distinctio aliquam earum labore est earum voluptatibus expedita voluptatum alias soluta illo recusandae.","https://crimesight.ai/evidence/773484","49093000000157061","2024-11-04 10:51:58","Transferred to FSL","Completed"
"49093000000166710","49093000000013007","2026-06-28 13:40:59:439","2026-06-28 13:40:59:439","49093000000157628","49093000000164379","Knife","Officia placeat maxime facere accusantium architecto ut sapiente atque.","https://crimesight.ai/evidence/921709","49093000000157075","2025-09-07 22:59:07","Presented in Court","Matched"
"49093000000166711","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157628","49093000000164375","Document","Hic cumque tempore in occaecati ducimus beatae.","https://crimesight.ai/evidence/764412","49093000000157119","2025-11-26 05:23:28","Stored in Evidence Room","Completed"
"49093000000166712","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157629","49093000000164378","CCTV Footage","Modi maxime assumenda voluptatum ullam sequi exercitationem inventore totam sit numquam.","https://crimesight.ai/evidence/362464","49093000000157094","2025-01-19 10:54:17","Stored in Evidence Room","Completed"
"49093000000166713","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157629","49093000000164377","Blood Sample","Harum tempora quod corporis ullam quas alias nobis nihil.","https://crimesight.ai/evidence/622283","49093000000157139","2025-09-21 14:14:28","Stored in Evidence Room","Under Examination"
"49093000000166714","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157630","49093000000164376","CCTV Footage","Delectus tempore deleniti fuga commodi temporibus illo.","https://crimesight.ai/evidence/361915","49093000000157205","2024-10-23 03:16:08","Presented in Court","Under Examination"
"49093000000166715","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157631","49093000000164373","Knife","Impedit dolor quia officiis modi dicta quae eum.","https://crimesight.ai/evidence/814230","49093000000157147","2025-07-09 06:50:57","Stored in Evidence Room","Matched"
"49093000000166716","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157632","49093000000164375","Laptop","Magnam repudiandae quos maiores voluptatem perferendis tenetur doloribus corrupti minus.","https://crimesight.ai/evidence/930498","49093000000157039","2026-06-24 10:43:27","Collected","Matched"
"49093000000166717","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157632","49093000000164374","Laptop","Iure totam aliquid aliquam odio nulla cupiditate accusamus sint unde.","https://crimesight.ai/evidence/517899","49093000000157162","2024-07-08 08:33:51","Stored in Evidence Room","Completed"
"49093000000166718","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157632","49093000000164378","Laptop","Voluptatum cumque molestiae fugit voluptate quae impedit soluta laboriosam mollitia quaerat vero.","https://crimesight.ai/evidence/773251","49093000000157171","2025-07-08 15:14:50","Transferred to FSL","Matched"
"49093000000166719","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157633","49093000000164378","Vehicle","Officiis maxime illum ducimus nam ad nisi veritatis voluptates dolorem labore eius.","https://crimesight.ai/evidence/147228","49093000000157165","2026-01-27 20:39:21","Transferred to FSL","Not Matched"
"49093000000166720","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157633","49093000000164377","Laptop","Beatae labore voluptatum provident rem id architecto neque eligendi temporibus error dolorem.","https://crimesight.ai/evidence/985831","49093000000157074","2026-06-05 07:43:48","Collected","Matched"
"49093000000166721","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157633","49093000000164371","CCTV Footage","Quasi eaque quo vero nobis officiis reiciendis ea quas aspernatur.","https://crimesight.ai/evidence/395688","49093000000157074","2024-10-28 22:41:48","Collected","Not Matched"
"49093000000166722","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157633","49093000000164377","Laptop","Hic non perspiciatis tempore debitis iusto veritatis reprehenderit atque nulla.","https://crimesight.ai/evidence/106496","49093000000157036","2024-08-13 14:33:52","Collected","Completed"
"49093000000166723","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157634","49093000000164379","Laptop","Dignissimos eius explicabo odit et nemo placeat dolorum.","https://crimesight.ai/evidence/460605","49093000000157058","2025-11-11 16:28:20","Collected","Completed"
"49093000000166724","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157635","49093000000164372","Laptop","Et ratione tempora esse non debitis similique tempore.","https://crimesight.ai/evidence/734299","49093000000157149","2025-08-17 08:14:01","Stored in Evidence Room","Not Matched"
"49093000000166725","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157635","49093000000164376","Knife","Doloribus alias sunt voluptates molestias sequi et sed praesentium ducimus impedit.","https://crimesight.ai/evidence/395885","49093000000157126","2025-11-14 21:32:50","Presented in Court","Pending"
"49093000000166726","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157635","49093000000164372","CCTV Footage","Doloremque corporis nisi sequi alias dolorum necessitatibus dicta porro ea necessitatibus iusto.","https://crimesight.ai/evidence/455984","49093000000157104","2024-08-17 11:05:51","Stored in Evidence Room","Not Matched"
"49093000000166727","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157635","49093000000164373","Vehicle","Incidunt similique modi nobis dolorum similique tempore reprehenderit.","https://crimesight.ai/evidence/945012","49093000000157200","2025-06-09 16:28:23","Transferred to FSL","Under Examination"
"49093000000166728","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157636","49093000000164378","Document","Atque ad ducimus voluptas dolores odio deleniti.","https://crimesight.ai/evidence/974623","49093000000157086","2025-05-12 12:01:09","Presented in Court","Under Examination"
"49093000000166729","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157636","49093000000164373","Laptop","Reprehenderit pariatur incidunt sint reprehenderit placeat sit fuga dicta.","https://crimesight.ai/evidence/308721","49093000000157093","2026-04-15 14:04:40","Stored in Evidence Room","Completed"
"49093000000166730","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157637","49093000000164378","Laptop","Atque quisquam autem molestias nesciunt mollitia adipisci ipsa eveniet doloribus veritatis illum nulla.","https://crimesight.ai/evidence/646091","49093000000157163","2024-12-18 19:43:13","Transferred to FSL","Matched"
"49093000000166731","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157637","49093000000164379","Fingerprint Sample","Blanditiis nesciunt cumque fugiat cumque veritatis corrupti.","https://crimesight.ai/evidence/930307","49093000000157156","2025-03-14 12:30:10","Presented in Court","Completed"
"49093000000166732","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157637","49093000000164374","Fingerprint Sample","Illo tempora nemo amet corrupti quisquam vitae quo blanditiis cumque.","https://crimesight.ai/evidence/600552","49093000000157030","2025-02-17 02:46:31","Stored in Evidence Room","Under Examination"
"49093000000166733","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157637","49093000000164377","Mobile Phone","Facilis iure necessitatibus quis soluta autem repellendus.","https://crimesight.ai/evidence/924173","49093000000157040","2026-04-09 20:22:38","Presented in Court","Pending"
"49093000000166734","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157638","49093000000164378","Crime Scene Photograph","Dolorem nostrum consequatur architecto aliquid quia non itaque nisi unde ipsam.","https://crimesight.ai/evidence/548370","49093000000157142","2025-08-24 08:44:07","Transferred to FSL","Under Examination"
"49093000000166735","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157638","49093000000164375","Laptop","Deleniti enim commodi ad ab saepe inventore modi est iste.","https://crimesight.ai/evidence/134891","49093000000157166","2025-02-26 06:58:23","Collected","Matched"
"49093000000166736","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157639","49093000000164375","CCTV Footage","Voluptates dicta assumenda ipsa quasi sed minima maxime sit saepe iure ducimus.","https://crimesight.ai/evidence/901411","49093000000157122","2025-05-22 09:39:28","Collected","Not Matched"
"49093000000166737","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157639","49093000000164371","Crime Scene Photograph","Neque debitis ad eligendi possimus aut tempore illum esse repellat labore.","https://crimesight.ai/evidence/633218","49093000000157077","2026-03-27 10:55:16","Stored in Evidence Room","Under Examination"
"49093000000166738","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157639","49093000000164379","Knife","Asperiores consequuntur voluptates sit dignissimos quia saepe aut quae facere.","https://crimesight.ai/evidence/810962","49093000000157181","2026-01-25 11:38:14","Collected","Pending"
"49093000000166739","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157639","49093000000164376","Blood Sample","Totam doloremque iure et quam illum facilis minima tenetur.","https://crimesight.ai/evidence/959357","49093000000157106","2025-06-09 15:36:46","Collected","Matched"
"49093000000166740","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157640","49093000000164376","CCTV Footage","Assumenda consequuntur dolorum ipsa a ut soluta fugiat sapiente dolorem nulla voluptatibus laborum.","https://crimesight.ai/evidence/501119","49093000000157076","2025-03-22 22:55:33","Collected","Completed"
"49093000000166741","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157640","49093000000164380","Document","Quam ipsum beatae blanditiis ea occaecati fuga consequatur odio totam porro unde.","https://crimesight.ai/evidence/730243","49093000000157185","2026-06-12 21:24:55","Presented in Court","Matched"
"49093000000166742","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157640","49093000000164380","Blood Sample","A corrupti optio rem non quidem.","https://crimesight.ai/evidence/246245","49093000000157171","2025-04-12 13:36:50","Presented in Court","Completed"
"49093000000166743","49093000000013007","2026-06-28 13:40:59:440","2026-06-28 13:40:59:440","49093000000157641","49093000000164378","Document","Excepturi similique nisi aspernatur maiores maiores voluptate tenetur aut consequuntur.","https://crimesight.ai/evidence/572619","49093000000157058","2024-07-30 14:42:45","Transferred to FSL","Not Matched"
"49093000000166744","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157642","49093000000164374","Crime Scene Photograph","Odit enim quae sed sapiente temporibus voluptatum nemo asperiores veritatis dolores blanditiis tempore.","https://crimesight.ai/evidence/315050","49093000000157071","2025-07-31 18:23:54","Stored in Evidence Room","Not Matched"
"49093000000166745","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157642","49093000000164376","Knife","Atque labore assumenda consequatur in incidunt praesentium.","https://crimesight.ai/evidence/514323","49093000000157047","2024-10-04 21:00:33","Stored in Evidence Room","Under Examination"
"49093000000166746","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157642","49093000000164372","Fingerprint Sample","Quibusdam commodi aspernatur porro alias quidem vero suscipit eius ex quod fugit.","https://crimesight.ai/evidence/314759","49093000000157169","2025-02-22 17:07:09","Stored in Evidence Room","Not Matched"
"49093000000166747","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157642","49093000000164372","CCTV Footage","Animi ut fugit omnis atque deleniti velit iste in voluptates.","https://crimesight.ai/evidence/900923","49093000000157140","2026-01-04 20:56:11","Collected","Pending"
"49093000000166748","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157643","49093000000164380","Knife","Explicabo totam quod qui perferendis sint soluta.","https://crimesight.ai/evidence/417615","49093000000157201","2026-06-04 18:46:47","Presented in Court","Pending"
"49093000000166749","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157643","49093000000164378","Mobile Phone","Odit necessitatibus maxime ex ipsum illo rerum officiis maxime reprehenderit ducimus magnam.","https://crimesight.ai/evidence/188344","49093000000157048","2026-04-14 12:44:58","Transferred to FSL","Not Matched"
"49093000000166750","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157644","49093000000164377","Crime Scene Photograph","Possimus qui dolorum consequatur aperiam odio animi aliquid cum hic sed magnam.","https://crimesight.ai/evidence/920559","49093000000157097","2025-12-08 00:04:11","Collected","Not Matched"
"49093000000166751","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157645","49093000000164374","Fingerprint Sample","Optio dolor dolor cum occaecati mollitia ad.","https://crimesight.ai/evidence/385916","49093000000157207","2024-10-11 15:34:37","Collected","Completed"
"49093000000166752","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157645","49093000000164373","Laptop","Corporis praesentium ipsum quis nam sint nisi ipsa assumenda.","https://crimesight.ai/evidence/435503","49093000000157135","2024-09-29 18:08:29","Collected","Pending"
"49093000000166753","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157645","49093000000164376","DNA Sample","Pariatur cumque officiis unde provident hic.","https://crimesight.ai/evidence/466938","49093000000157181","2024-08-21 12:12:25","Transferred to FSL","Pending"
"49093000000166754","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157645","49093000000164377","Mobile Phone","Cupiditate occaecati doloribus nostrum quos eveniet nemo.","https://crimesight.ai/evidence/886787","49093000000157036","2025-05-27 12:55:19","Presented in Court","Pending"
"49093000000166755","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157646","49093000000164374","Knife","Dolores molestias harum dolorem assumenda omnis reiciendis recusandae.","https://crimesight.ai/evidence/144731","49093000000157160","2026-06-10 08:55:22","Transferred to FSL","Under Examination"
"49093000000166756","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157646","49093000000164373","Blood Sample","Veniam aperiam quo voluptate hic tempore ipsam culpa pariatur nobis velit.","https://crimesight.ai/evidence/549684","49093000000157159","2024-12-17 17:20:26","Stored in Evidence Room","Under Examination"
"49093000000166757","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157646","49093000000164373","Document","Unde reiciendis odit veniam eius suscipit suscipit nobis illum non a sequi.","https://crimesight.ai/evidence/819630","49093000000157197","2025-03-30 12:42:06","Transferred to FSL","Completed"
"49093000000166758","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157646","49093000000164374","Knife","Neque fugit unde laudantium impedit nobis provident.","https://crimesight.ai/evidence/729141","49093000000157083","2024-08-18 14:55:04","Transferred to FSL","Under Examination"
"49093000000166759","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157647","49093000000164376","Crime Scene Photograph","Id minima delectus nobis vitae quam quasi accusamus.","https://crimesight.ai/evidence/359130","49093000000157054","2024-06-28 09:59:45","Transferred to FSL","Not Matched"
"49093000000166760","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157647","49093000000164372","Crime Scene Photograph","Animi ipsum vitae itaque a quas voluptatibus blanditiis sit blanditiis eos libero.","https://crimesight.ai/evidence/430835","49093000000157125","2026-05-28 08:24:56","Stored in Evidence Room","Pending"
"49093000000166761","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157648","49093000000164377","Vehicle","Cum nulla natus quidem voluptates neque autem odit ipsam architecto iste esse.","https://crimesight.ai/evidence/185039","49093000000157089","2025-09-12 15:21:47","Stored in Evidence Room","Under Examination"
"49093000000166762","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157648","49093000000164372","Fingerprint Sample","Adipisci similique illo eius vel voluptates consequuntur iusto fugiat.","https://crimesight.ai/evidence/482798","49093000000157102","2025-05-11 00:34:26","Collected","Not Matched"
"49093000000166763","49093000000013007","2026-06-28 13:40:59:441","2026-06-28 13:40:59:441","49093000000157649","49093000000164372","Vehicle","Totam quisquam totam quo fugit ullam corporis delectus.","https://crimesight.ai/evidence/634238","49093000000157137","2025-12-26 11:03:27","Presented in Court","Under Examination"
"49093000000166765","49093000000013007","2026-06-28 13:40:59:642","2026-06-28 13:40:59:642","49093000000157649","49093000000164380","Mobile Phone","Aperiam quam et commodi iusto facilis quod architecto iure vitae deserunt iure.","https://crimesight.ai/evidence/936465","49093000000157141","2026-05-13 14:19:05","Transferred to FSL","Matched"
"49093000000166766","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157649","49093000000164377","CCTV Footage","Omnis possimus repellat tempora quas aperiam vero dolore sit nostrum maiores.","https://crimesight.ai/evidence/724624","49093000000157058","2025-10-24 01:28:52","Stored in Evidence Room","Not Matched"
"49093000000166767","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157649","49093000000164380","Vehicle","Est distinctio similique soluta aliquam commodi molestiae fuga necessitatibus harum veniam.","https://crimesight.ai/evidence/448314","49093000000157055","2025-04-23 21:42:38","Presented in Court","Matched"
"49093000000166768","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157650","49093000000164380","Laptop","Quasi minima minima autem dolorum nam tempore inventore veniam aperiam aspernatur illo.","https://crimesight.ai/evidence/565556","49093000000157112","2024-07-22 11:56:53","Presented in Court","Completed"
"49093000000166769","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157650","49093000000164380","Document","Tempore expedita quaerat quas sint ut eveniet qui quo distinctio veniam.","https://crimesight.ai/evidence/820637","49093000000157149","2026-04-06 19:31:02","Stored in Evidence Room","Completed"
"49093000000166770","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157650","49093000000164379","Mobile Phone","Nobis odit aspernatur modi magnam quaerat officiis earum nobis fugit illo fugit ex.","https://crimesight.ai/evidence/422458","49093000000157197","2025-04-27 01:08:34","Presented in Court","Matched"
"49093000000166771","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157650","49093000000164377","Blood Sample","Alias voluptas enim soluta laborum accusamus aut odio.","https://crimesight.ai/evidence/274118","49093000000157146","2025-08-26 00:30:57","Transferred to FSL","Matched"
"49093000000166772","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157651","49093000000164371","DNA Sample","Velit earum nesciunt explicabo necessitatibus distinctio.","https://crimesight.ai/evidence/755795","49093000000157105","2025-02-07 22:58:36","Presented in Court","Under Examination"
"49093000000166773","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157652","49093000000164371","Mobile Phone","Delectus numquam totam recusandae qui occaecati aut nam autem inventore.","https://crimesight.ai/evidence/791269","49093000000157194","2026-04-05 11:06:18","Presented in Court","Pending"
"49093000000166774","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157653","49093000000164372","DNA Sample","Laborum blanditiis aperiam laborum delectus accusamus natus vero recusandae minima.","https://crimesight.ai/evidence/139959","49093000000157036","2025-07-27 03:14:29","Presented in Court","Matched"
"49093000000166775","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157653","49093000000164376","CCTV Footage","Officia consectetur aliquid quisquam accusamus rerum itaque quae.","https://crimesight.ai/evidence/775550","49093000000157135","2026-03-06 14:53:10","Transferred to FSL","Not Matched"
"49093000000166776","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157653","49093000000164373","Knife","Sint accusamus possimus soluta cum in.","https://crimesight.ai/evidence/714788","49093000000157135","2025-08-09 21:48:37","Collected","Not Matched"
"49093000000166777","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157653","49093000000164380","Blood Sample","Dignissimos et magnam laudantium error placeat ad saepe.","https://crimesight.ai/evidence/164721","49093000000157048","2025-12-17 12:45:09","Transferred to FSL","Pending"
"49093000000166778","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157654","49093000000164373","Vehicle","Ut porro at amet cum consequuntur quaerat.","https://crimesight.ai/evidence/471430","49093000000157059","2024-12-18 15:19:40","Stored in Evidence Room","Pending"
"49093000000166779","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157655","49093000000164377","DNA Sample","Est sunt provident corrupti ab ipsum fugit esse.","https://crimesight.ai/evidence/151490","49093000000157069","2024-12-20 08:51:26","Presented in Court","Matched"
"49093000000166780","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157655","49093000000164378","Crime Scene Photograph","Temporibus corporis dolorem quia quos quae maiores consectetur sed unde perferendis iure deserunt.","https://crimesight.ai/evidence/345620","49093000000157056","2024-12-08 15:02:24","Presented in Court","Completed"
"49093000000166781","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157655","49093000000164380","Blood Sample","Quisquam nisi dolorum voluptatibus maxime modi.","https://crimesight.ai/evidence/507692","49093000000157049","2025-01-03 04:04:48","Stored in Evidence Room","Completed"
"49093000000166782","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157655","49093000000164380","Mobile Phone","Commodi officia veritatis voluptate ut laboriosam.","https://crimesight.ai/evidence/623656","49093000000157098","2026-01-13 06:07:24","Stored in Evidence Room","Completed"
"49093000000166783","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157656","49093000000164375","Laptop","Exercitationem consequuntur blanditiis itaque totam laudantium adipisci facilis error quos illum consequuntur labore.","https://crimesight.ai/evidence/817772","49093000000157047","2024-11-21 05:58:39","Stored in Evidence Room","Completed"
"49093000000166784","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157656","49093000000164376","CCTV Footage","Quisquam tempora ea maiores libero recusandae nam.","https://crimesight.ai/evidence/294745","49093000000157033","2024-12-20 21:14:02","Collected","Under Examination"
"49093000000166785","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157656","49093000000164373","Blood Sample","Aut eos in soluta quisquam eveniet illum.","https://crimesight.ai/evidence/218098","49093000000157133","2025-05-30 13:41:23","Stored in Evidence Room","Matched"
"49093000000166786","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157656","49093000000164378","Mobile Phone","Quo soluta ex minus iure cupiditate tenetur vero ullam deserunt dolor id.","https://crimesight.ai/evidence/751065","49093000000157075","2024-12-13 11:56:39","Stored in Evidence Room","Matched"
